,dice,jaccard,acc,precision,recall,fpr,fnr,nfpr,kap,auc,inf,mk,hd,msd,mdsd,stdsd,hd95
27,0.9422312261369588,0.8907723969727979,0.9926261901855469,0.8940055070603127,0.995956469803104,0.007587813996704177,0.004043467017723843,0.11808188021228203,0.938305241841146,0.9941843594927859,0.988368718985572,0.8937438108457445,12.176833152770996,1.7203246200476852,1.279998779296875,1.874600287815225,5.795440244674682
28,0.9463651060394234,0.8981907408951407,0.9954490661621094,0.898804363893735,0.9992403874261476,0.004709650990180672,0.0007595176341481407,0.11250356023924808,0.9439958152168557,0.9972654156878356,0.9945308313756711,0.8987724961047467,3.2000060081481934,1.270616098705523,1.279998779296875,0.46436051315984583,1.920013427734375
29,0.9588582265577803,0.9209679709494376,0.994842529296875,0.9209679709494376,0.9999999365280904,0.005487257931615219,0.0,0.08581402729292288,0.9561120461494532,0.9972563710341924,0.9945127420683848,0.9209680247851757,2.307563304901123,1.1529553302469495,1.279998779296875,0.3855622279091253,1.8102024793624878
30,0.9438259354307555,0.8936272600252596,0.9949760437011719,0.8936272600252596,0.9999999096167833,0.0052453401097445436,0.0,0.1190347071583514,0.9412050939286623,0.9973773299451277,0.9947546598902555,0.8936273322025685,4.0980072021484375,1.1719225632391639,1.279998779296875,0.5884627704925448,2.023841142654419
31,0.953022652922847,0.9102610057260558,0.9952926635742188,0.9102610057260558,0.9999999201086586,0.004943375496467227,0.0,0.09858592314452345,0.9505506330208683,0.9975283122517664,0.9950566245035328,0.9102610719220421,2.3075718879699707,1.128587820901623,1.279998779296875,0.39106313679252896,1.8102024793624878
32,0.9613015828968178,0.9254867120889471,0.9954452514648438,0.9254867120889471,0.9999999325691212,0.0048278706226583595,0.0,0.08051247471341874,0.9588856875518506,0.9975860646886708,0.9951721293773417,0.9254867698452323,2.7153091430664062,1.1500720973295515,1.279998779296875,0.4173198900474484,1.8102024793624878
33,0.9440476661191225,0.8940248871362606,0.9934844970703125,0.8943023278114245,0.999653045674133,0.0068744197034092775,0.0003468849488771369,0.1181490217843763,0.9405999031373236,0.9963893476738568,0.9927786953477136,0.8942820607571154,4.480010986328125,1.280324617051136,1.279998779296875,0.5882569760807707,2.55999755859375
34,0.9517305960391415,0.9079064908725298,0.9953079223632812,0.9080424660743998,0.9998350099080632,0.00491168563247278,0.0001649076381177739,0.1012532981530343,0.9492707437827994,0.9974617033647047,0.9949234067294094,0.9080344951638719,4.659280300140381,1.4235113648216375,1.2800140380859375,0.6376208793836051,2.3075718879699707
35,0.9550162750666165,0.9139054056822727,0.9940528869628906,0.9388437658794029,0.9717556681294381,0.004397953587318744,0.02824427315065924,0.06330005871990604,0.951833283862846,0.983678886631011,0.967357773262022,0.9368766757522873,9.5999755859375,1.3914787464545775,1.279998779296875,1.1202212614423959,4.047711372375488
36,0.9555947363562958,0.9149654541403135,0.9952964782714844,0.9149654541403135,0.9999999246250151,0.004954254491358163,0.0,0.09293736338282958,0.9531166619700295,0.9975228727543209,0.9950457455086419,0.9149655172413793,2.307563304901123,1.111581555043587,1.279998779296875,0.3589377110807898,1.8101916313171387
37,0.9466175572841962,0.8986456569787236,0.9955177307128906,0.8986456569787236,0.9999999040122957,0.0046677736718981205,0.0,0.11278556344787867,0.9442852113344985,0.997666113164051,0.9953322263281019,0.8986457344949539,2.307563304901123,1.2356669470499146,1.279998779296875,0.38711629057150415,1.91998291015625
38,0.9487389735998122,0.9024770725578595,0.9952392578125,0.9024770725578595,0.9999999134124241,0.00498014722967279,0.0,0.10806130400900511,0.9462496010221824,0.9975099263851636,0.9950198527703272,0.9024771430804095,2.3075802326202393,1.277608036994934,1.279998779296875,0.368739515542984,1.92000732421875
39,0.9591863154098323,0.9215735050481421,0.9964485168457031,0.9297186258418776,0.9905830323629996,0.0032935085492094445,0.009416877090105297,0.07488228902571532,0.9573317913871701,0.9936448071803426,0.9872896143606853,0.9293033312359675,3.20001220703125,1.089484895527575,1.279998779296875,0.49951587336735614,1.91998291015625
40,0.9543947466975559,0.9127677425904196,0.9950141906738281,0.9128286668783429,0.9999268114406075,0.005256231188623716,7.311544394856738e-05,0.0954887767785333,0.951763510224302,0.9973353266837138,0.9946706533674277,0.9128246818773109,3.20001220703125,1.269979433835702,1.279998779296875,0.44991475142236736,1.920013427734375
41,0.9597182597341454,0.9225560947449482,0.995330810546875,0.9228480428577188,0.9996571370041727,0.004924098575186023,0.00034279443693991247,0.0835732894556424,0.9572442656182294,0.997366553493937,0.994733106987874,0.9228278044451168,2.55999755859375,1.0631986972498055,1.2799835205078125,0.47631324600835967,1.8102024793624878
