,dice,jaccard,acc,precision,recall,fpr,fnr,nfpr,kap,auc,inf,mk,hd,msd,mdsd,stdsd,hd95
40,0.9829314299890082,0.9664357536664273,0.99090576171875,0.9668895134490946,0.9995146190977204,0.012150241129219566,0.0004853614878201156,0.034227692785586704,0.9818845378679949,0.9936821986914801,0.9873643973829603,0.9667151478801026,2.1000003814697266,0.43202117462573686,0.3000030517578125,0.32106112589487673,0.899993896484375
41,0.9850897567051425,0.9706176119644784,0.9899800618489584,0.971443484528385,0.9991248656749953,0.014550405292678361,0.0008751189720404249,0.029370221389750362,0.9820228048168324,0.9922872378676406,0.9845744757352812,0.9710037452917992,1.8000011444091797,0.4214362221403105,0.3000030517578125,0.2721071172081426,0.8999996185302734
42,0.9776532697531073,0.9562834612059726,0.9909108479817709,0.9563536488634916,0.9999232343405922,0.01132590539741672,7.674007938147293e-05,0.045634768372854476,0.9719521066972371,0.9942986772616009,0.9885973545232017,0.956334408644929,2.012462854385376,0.4944526091587656,0.42426836490631104,0.28867931780045164,0.9000005722045898
43,0.9817520749977648,0.9641581886804336,0.989532470703125,0.964964860905948,0.999133696707508,0.014235228194001175,0.0008662852448828666,0.036275695284159616,0.9798803768409468,0.992449243280558,0.984898486561116,0.9646201417718747,3.3136038780212402,0.49912451831461074,0.42426300048828125,0.3992290738461248,1.2000007629394531
44,0.9633610230444587,0.9293119827248927,0.9733327229817709,0.9764140782171875,0.9506523466933446,0.013416383189502319,0.04934763951469341,0.022963616804126556,0.9535512569820832,0.9686179886479022,0.9372359772958042,0.9480206468240118,14.62942123413086,1.26095034968842,0.5999984741210938,2.1992660153181736,6.568546009063718
45,0.9725762524780363,0.9466164811002145,0.9889577229817709,0.9470356470593938,0.9995326236652572,0.013618566200789623,0.00046735037083343194,0.055900298584966895,0.9656696690161449,0.9929570417141885,0.9859140834283769,0.9469202546678641,3.088686466217041,0.566622541881737,0.5999984741210938,0.3221945675477662,1.1999969482421875
46,0.9641795485525037,0.9308365626543875,0.9648793538411459,0.9828455894276692,0.9462092884292536,0.016484744837238604,0.053790701388898715,0.016514957134420756,0.9513702368992936,0.9648622768869314,0.9297245537738626,0.9310793953247471,18.938060760498047,1.6145360636663812,0.42426300048828125,3.256659251108543,8.394084262847894
47,0.9814685377699097,0.9636114093333644,0.9885304768880209,0.9647011152713876,0.9988291210365624,0.015969537168681165,0.0011708622368342856,0.03654762900393075,0.9787033006770082,0.9914298002972423,0.9828596005944845,0.96418148837025,4.002506732940674,0.5753471678379967,0.42426836490631104,0.4907509590424503,1.236935019493103
48,0.9763368550770751,0.9537677114971127,0.9887440999348959,0.9541464438608418,0.9995839774137023,0.014536058471951116,0.00041600069152451796,0.0480371335362249,0.9762389677797131,0.9925239704182622,0.9850479408365244,0.95401874129599,1.2369364500045776,0.5014851559575498,0.5999984741210938,0.21531856451287468,0.8485313653945923
49,0.9854337128706677,0.971285686673964,0.9895731608072916,0.9755490078143384,0.9955207666998669,0.013690105679345067,0.0044792189436620635,0.024951546909769577,0.9817316051779861,0.9909153376884965,0.9818306753769929,0.9730635004955264,1.7492871284484863,0.4649903022020726,0.42426300048828125,0.3005367023700562,0.9486760497093201
